1;442.03;440.51;438.30
2;229.48;230.25;230.29
4;127.41;126.99;125.98
6;89.07;89.89;90.05
8;71.49;71.80;72.07
10;58.19;56.42;56.85
12;49.51;49.47;49.41
14;44.00;44.11;43.94
16;40.08;40.27;40.17
18;37.40;37.40;37.42
20;35.30;34.83;35.15
22;33.40;33.31;33.54
24;32.02;31.99;32.21
26;31.40;31.14;31.19
28;30.65;30.69;30.60
30;30.49;30.51;30.58
32;30.14;30.25;30.27

